file_name,title,artist,genre,composers,performers,release_year,corpus,chord_progression_original,chord_progression
ireal-pro_1332.jams,Two Not One,Tristano Lennie,up_tempo_swing,,,,,Db:maj7 Db:minmaj7 Ab:maj7 F:9(#11) Bb:min7 Eb:7 Ab:maj7 Ab:7 Db:maj7 Db:minmaj7 Ab:maj7 F:9(#11) Bb:min7 Eb:7 Ab:maj7 Ab:7 C:7 C:7 F:7 F:7 Bb:7 Bb:7 Eb:7 Eb:7 Db:maj7 Db:minmaj7 Ab:maj7 F:9(#11) Bb:min7 Eb:7 Ab:maj7 Ab:7,<noparts> Dbmaj7 Dbminmaj7 Abmaj7 F11s Bbmin7 Eb7 Abmaj7 Ab7 Dbmaj7 Dbminmaj7 Abmaj7 F11s Bbmin7 Eb7 Abmaj7 Ab7 C7 F7 Bb7 Eb7 Dbmaj7 Dbminmaj7 Abmaj7 F11s Bbmin7 Eb7 Abmaj7 Ab7
ireal-pro_1406.jams,Without A Song,Youmans Vincent,up_tempo_swing,,,,,Eb:maj7 Eb:7 Ab:maj7 Db:7 Eb:maj7 Eb:7 Ab:maj7 Db:7 Eb:maj7 G:min7 C:7 F:min7 Bb:7 Eb:maj6 F:min7 Bb:7 G:min7 C:7 F:min7 Bb:7 Eb:maj7 Eb:7 Ab:maj7 Db:7 Eb:maj7 Eb:7 Ab:maj7 Db:7 Eb:maj7 G:min7 C:7 F:min7 Bb:7 Eb:maj6 Ab:7 Eb:maj6 Eb:7 Ab:maj7 G:min7 C:7 F:min7 Bb:7 Eb:maj7 G:min7 A:hdim7 D:7(b9) G:min7 C:7 F:min7 Bb:7 Eb:maj7 Eb:7 Ab:maj7 Db:7 Eb:maj7 Eb:7 Ab:maj7 Db:7 Eb:maj7 G:min7 C:7 F:min7 Bb:7 Eb:maj6 C:min7 F:min7 Bb:7,<noparts> Ebmaj7 Eb7 Abmaj7 Db7 Ebmaj7 Eb7 Abmaj7 Db7 Ebmaj7 Gmin7 C7 Fmin7 Bb7 Ebadd13 Fmin7 Bb7 Gmin7 C7 Fmin7 Bb7 Ebmaj7 Eb7 Abmaj7 Db7 Ebmaj7 Eb7 Abmaj7 Db7 Ebmaj7 Gmin7 C7 Fmin7 Bb7 Ebadd13 Ab7 Ebadd13 Eb7 Abmaj7 Gmin7 C7 Fmin7 Bb7 Ebmaj7 Gmin7 Adim7 D7b9 Gmin7 C7 Fmin7 Bb7 Ebmaj7 Eb7 Abmaj7 Db7 Ebmaj7 Eb7 Abmaj7 Db7 Ebmaj7 Gmin7 C7 Fmin7 Bb7 Ebadd13 Cmin7 Fmin7 Bb7
ireal-pro_923.jams,Moose The Mooche,Parker Charlie,up_tempo_swing,,,,,Bb:maj7 G:7 C:min7 F:7 D:min7 G:7 C:min7 F:7 F:min7 Bb:7 Eb:7 Ab:7 D:min7 G:7 C:min7 F:7 Bb:maj7 G:7 C:min7 F:7 D:min7 G:7 C:min7 F:7 F:min7 Bb:7 Eb:7 Ab:7 C:min7 F:7 Bb:maj6 D:7 D:7 G:7 G:7 C:7 C:7 F:7 F:7 Bb:maj7 G:7 C:min7 F:7 D:min7 G:7 C:min7 F:7 F:min7 Bb:7 Eb:7 Ab:7 C:min7 F:7 Bb:maj6,<noparts> Bbmaj7 G7 Cmin7 F7 Dmin7 G7 Cmin7 F7 Fmin7 Bb7 Eb7 Ab7 Dmin7 G7 Cmin7 F7 Bbmaj7 G7 Cmin7 F7 Dmin7 G7 Cmin7 F7 Fmin7 Bb7 Eb7 Ab7 Cmin7 F7 Bbadd13 D7 G7 C7 F7 Bbmaj7 G7 Cmin7 F7 Dmin7 G7 Cmin7 F7 Fmin7 Bb7 Eb7 Ab7 Cmin7 F7 Bbadd13
ireal-pro_1183.jams,"Song Is You, The",Kern Jerome,up_tempo_swing,,,,,C:maj7 Eb:dim7 D:min7 G:7 C:maj7 A:7 D:min7 G:7 E:min7 A:7 D:min7 G:7 F:min7 Bb:7 E:min7 A:7 D:min7 G:7 C:maj7 Eb:dim7 D:min7 G:7 C:maj7 A:7 D:min7 G:7 E:min7 A:7 D:min7 G:7 C:maj6 C:maj6 C:maj6 F#:hdim7 B:7 E:maj7 E:maj7 F#:min7 B:7 E:maj7 E:maj7 A#:hdim7 D#:7(b9) G#:min7 G#:min7 C#:7 C#:7 F#:7 F#:7 B:7 B:7 C:maj7 Eb:dim7 D:min7 G:7 G:min7 C:7 F:maj7 Bb:7 E:min7 A:7 D:min7 G:7 C:maj6 A:7 D:min7 G:7,<noparts> Cmaj7 Ebdimb7 Dmin7 G7 Cmaj7 A7 Dmin7 G7 Emin7 A7 Dmin7 G7 Fmin7 Bb7 Emin7 A7 Dmin7 G7 Cmaj7 Ebdimb7 Dmin7 G7 Cmaj7 A7 Dmin7 G7 Emin7 A7 Dmin7 G7 Cadd13 F#dim7 B7 Emaj7 F#min7 B7 Emaj7 A#dim7 D#7b9 G#min7 C#7 F#7 B7 Cmaj7 Ebdimb7 Dmin7 G7 Gmin7 C7 Fmaj7 Bb7 Emin7 A7 Dmin7 G7 Cadd13 A7 Dmin7 G7
ireal-pro_736.jams,It's You Or No One,Styne Jule,up_tempo_swing,,,,,G:min7 C:7 F:maj7 Bb:7 A:min7 D:7 G:min7 C:7 F:maj7 F:maj7 Bb:min7 Eb:7 Ab:maj7 Ab:maj7 C:maj7 A:min7 D:min7 G:7 G:min7 C:7 G:min7 C:7 F:maj7 Bb:7 A:min7 D:7 G:min7 C:7 A:hdim7 D:7(b9) B:hdim7 Bb:min7 Eb:7 A:min7 D:min7 Ab:min7 Db:7 G:min7 C:7 F:maj6 A:min7 D:7,<noparts> Gmin7 C7 Fmaj7 Bb7 Amin7 D7 Gmin7 C7 Fmaj7 Bbmin7 Eb7 Abmaj7 Cmaj7 Amin7 Dmin7 G7 Gmin7 C7 Gmin7 C7 Fmaj7 Bb7 Amin7 D7 Gmin7 C7 Adim7 D7b9 Bdim7 Bbmin7 Eb7 Amin7 Dmin7 Abmin7 Db7 Gmin7 C7 Fadd13 Amin7 D7
ireal-pro_931.jams,Move,Best Denzil,up_tempo_swing,,,,,Bb:maj6 Eb:7 Bb:maj6 B:dim7 C:min7 F:7 Bb:maj6 Bb:maj6 Bb:maj6 Eb:7 Bb:maj6 B:dim7 C:min7 F:7 Bb:maj6 Bb:maj6 F:min7 Bb:7 Eb:maj6 Eb:maj6 C:7 C:7 C:min7 F:7 Bb:maj6 Eb:7 Bb:maj6 B:dim7 C:min7 F:7 Bb:maj6 Bb:maj6,<noparts> Bbadd13 Eb7 Bbadd13 Bdimb7 Cmin7 F7 Bbadd13 Eb7 Bbadd13 Bdimb7 Cmin7 F7 Bbadd13 Fmin7 Bb7 Ebadd13 C7 Cmin7 F7 Bbadd13 Eb7 Bbadd13 Bdimb7 Cmin7 F7 Bbadd13
ireal-pro_1217.jams,Strike Up The Band,Gershwin George,up_tempo_swing,,,,,Eb:maj7 Eb:maj7 E:dim7 E:dim7 F:min7 Bb:7 Eb:maj7 Bb:min7 Eb:7 Ab:maj7 Ab:maj7 A:dim7 A:dim7 Bb:min7 Eb:7 Ab:maj7 Ab:maj7 F:min7 Bb:7 Eb:maj7 Eb:maj7 D:hdim7 G:7(b9) C:min7 F:7 F:min7 Bb:7 Eb:maj7 Eb:maj7 G:hdim7 C:7(b9) F:min7 Bb:7 Eb:maj7 F:min7 Bb:7,<noparts> Ebmaj7 Edimb7 Fmin7 Bb7 Ebmaj7 Bbmin7 Eb7 Abmaj7 Adimb7 Bbmin7 Eb7 Abmaj7 Fmin7 Bb7 Ebmaj7 Ddim7 G7b9 Cmin7 F7 Fmin7 Bb7 Ebmaj7 Gdim7 C7b9 Fmin7 Bb7 Ebmaj7 Fmin7 Bb7
ireal-pro_775.jams,Lady Bird,Dameron Tadd,up_tempo_swing,,,,,C:maj7 C:maj7 F:min7 Bb:7 C:maj7 C:maj7 Bb:min7 Eb:7 Ab:maj7 Ab:maj7 A:min7 D:7 D:min7 G:7 C:maj7 Eb:maj7 Ab:maj7 Db:maj7,<noparts> Cmaj7 Fmin7 Bb7 Cmaj7 Bbmin7 Eb7 Abmaj7 Amin7 D7 Dmin7 G7 Cmaj7 Ebmaj7 Abmaj7 Dbmaj7
ireal-pro_696.jams,Indiana (Back Home Again In),Hanley James,up_tempo_swing,,,,,F:maj7 Eb:7 D:7 G:7 G:7 G:min7 C:7 F:maj7 C:min7 F:7 Bb:maj7 Bb:min7 Eb:7 F:maj7 D:7 G:7 G:7 G:min7 C:7 F:maj7 Eb:7 D:7 G:7 G:7 E:hdim7 A:7(b9) D:min E:hdim7 A:7(b9) D:min E:hdim7 A:7 D:min D:min7 B:dim7 A:min7 D:7 G:min7 C:7 F:maj6 F#:dim7 G:min7 C:7,<noparts> Fmaj7 Eb7 D7 G7 Gmin7 C7 Fmaj7 Cmin7 F7 Bbmaj7 Bbmin7 Eb7 Fmaj7 D7 G7 Gmin7 C7 Fmaj7 Eb7 D7 G7 Edim7 A7b9 Dmin Edim7 A7b9 Dmin Edim7 A7 Dmin Dmin7 Bdimb7 Amin7 D7 Gmin7 C7 Fadd13 F#dimb7 Gmin7 C7
ireal-pro_1267.jams,"Theme, The",Davis Miles,up_tempo_swing,,,,,Bb:maj7 G:7 C:min7 F:7 D:min7 G:7 C:min7 F:7 F:min7 Bb:7 Eb:7 Ab:7 D:min7 G:7 C:min7 F:7 Bb:maj7 G:7 C:min7 F:7 D:min7 G:7 C:min7 F:7 F:min7 Bb:7 Eb:7 Ab:7 C:min7 F:7 Bb:maj6 D:7 D:7 G:7 G:7 C:7 C:7 F:7 F:7 Bb:maj7 G:7 C:min7 F:7 D:min7 G:7 C:min7 F:7 F:min7 Bb:7 Eb:7 Ab:7 C:min7 F:7 Bb:maj6,<noparts> Bbmaj7 G7 Cmin7 F7 Dmin7 G7 Cmin7 F7 Fmin7 Bb7 Eb7 Ab7 Dmin7 G7 Cmin7 F7 Bbmaj7 G7 Cmin7 F7 Dmin7 G7 Cmin7 F7 Fmin7 Bb7 Eb7 Ab7 Cmin7 F7 Bbadd13 D7 G7 C7 F7 Bbmaj7 G7 Cmin7 F7 Dmin7 G7 Cmin7 F7 Fmin7 Bb7 Eb7 Ab7 Cmin7 F7 Bbadd13
ireal-pro_591.jams,I Got Rhythm,Gershwin George,up_tempo_swing,,,,,Bb:maj6 G:min7 C:min7 F:7 D:min7 G:min7 C:min7 F:7 Bb:7 Bb:7 Eb:7 E:dim7 Bb:maj6 F:7 Bb:maj6 F:7 Bb:maj6 G:min7 C:min7 F:7 D:min7 G:min7 C:min7 F:7 Bb:7 Bb:7 Eb:7 E:dim7 Bb:maj6 F:7 Bb:maj6 D:7 D:7 G:7 G:7 C:7 C:7 F:7 F:7 Bb:maj6 G:min7 C:min7 F:7 D:min7 G:min7 C:min7 F:7 Bb:7 Bb:7 Eb:7 E:dim7 Bb:maj6 F:7 Bb:maj6 F:7 Bb:maj6 G:min7 C:min7 F:7 D:min7 G:min7 C:min7 F:7 Bb:7 Bb:7 Eb:7 E:dim7 Bb:maj6 F:7 Bb:maj6 F:7 Bb:maj6 G:min7 C:min7 F:7 D:min7 G:min7 C:min7 F:7 Bb:7 Bb:7 Eb:7 E:dim7 Bb:maj6 F:7 Bb:maj6 D:7 D:7 G:7 G:7 C:7 C:7 F:7 F:7 Bb:maj6 G:min7 C:min7 F:7 D:min7 G:min7 C:min7 F:7 Bb:7 Bb:7 Eb:7 E:dim7 Bb:maj6 Eb:9 D:min7 G:7 C:min7 F:7 Bb:maj6,<noparts> Bbadd13 Gmin7 Cmin7 F7 Dmin7 Gmin7 Cmin7 F7 Bb7 Eb7 Edimb7 Bbadd13 F7 Bbadd13 F7 Bbadd13 Gmin7 Cmin7 F7 Dmin7 Gmin7 Cmin7 F7 Bb7 Eb7 Edimb7 Bbadd13 F7 Bbadd13 D7 G7 C7 F7 Bbadd13 Gmin7 Cmin7 F7 Dmin7 Gmin7 Cmin7 F7 Bb7 Eb7 Edimb7 Bbadd13 F7 Bbadd13 F7 Bbadd13 Gmin7 Cmin7 F7 Dmin7 Gmin7 Cmin7 F7 Bb7 Eb7 Edimb7 Bbadd13 F7 Bbadd13 F7 Bbadd13 Gmin7 Cmin7 F7 Dmin7 Gmin7 Cmin7 F7 Bb7 Eb7 Edimb7 Bbadd13 F7 Bbadd13 D7 G7 C7 F7 Bbadd13 Gmin7 Cmin7 F7 Dmin7 Gmin7 Cmin7 F7 Bb7 Eb7 Edimb7 Bbadd13 Eb9 Dmin7 G7 Cmin7 F7 Bbadd13
ireal-pro_1326.jams,Tune Up,Davis Miles,up_tempo_swing,,,,,E:min7 A:7 D:maj7 D:maj7 D:min7 G:7 C:maj7 C:maj7 C:min7 F:7 Bb:maj7 G:min7 E:min7 F:7 Bb:maj7 A:7 E:min7 A:7 D:maj7 D:maj7 D:min7 G:7 C:maj7 C:maj7 C:min7 F:7 Bb:maj7 G:min7 E:min7 A:7 D:maj7 D:maj7,<noparts> Emin7 A7 Dmaj7 Dmin7 G7 Cmaj7 Cmin7 F7 Bbmaj7 Gmin7 Emin7 F7 Bbmaj7 A7 Emin7 A7 Dmaj7 Dmin7 G7 Cmaj7 Cmin7 F7 Bbmaj7 Gmin7 Emin7 A7 Dmaj7
ireal-pro_1108.jams,Salt Peanuts,Gillespie Dizzy,up_tempo_swing,,,,,Bb:maj7 G:7 C:min7 F:7 D:min7 G:7 C:min7 F:7 F:min7 Bb:7 Eb:7 Ab:7 D:min7 G:7 C:min7 F:7 Bb:maj7 G:7 C:min7 F:7 D:min7 G:7 C:min7 F:7 F:min7 Bb:7 Eb:7 Ab:7 C:min7 F:7 Bb:maj6 D:7 D:7 G:7 G:7 C:7 C:7 F:7 F:7 Bb:maj7 G:7 C:min7 F:7 D:min7 G:7 C:min7 F:7 F:min7 Bb:7 Eb:7 Ab:7 C:min7 F:7 Bb:maj6,<noparts> Bbmaj7 G7 Cmin7 F7 Dmin7 G7 Cmin7 F7 Fmin7 Bb7 Eb7 Ab7 Dmin7 G7 Cmin7 F7 Bbmaj7 G7 Cmin7 F7 Dmin7 G7 Cmin7 F7 Fmin7 Bb7 Eb7 Ab7 Cmin7 F7 Bbadd13 D7 G7 C7 F7 Bbmaj7 G7 Cmin7 F7 Dmin7 G7 Cmin7 F7 Fmin7 Bb7 Eb7 Ab7 Cmin7 F7 Bbadd13
ireal-pro_1016.jams,One Morning In May,Carmichael Hoagy,up_tempo_swing,,,,,G:maj7 E:min7 A:min7 D:7 B:min7 E:7(b9) A:min7 D:7 G:maj7 D:min7 G:7 C:maj7 C:minmaj7 B:min7 E:7 A:min7 D:7 G:maj7 E:min7 A:min7 D:7 B:min7 E:7(b9) A:min7 D:7 G:maj7 D:min7 G:7 C:maj7 C:minmaj7 B:min7 E:7 A:min7 D:7 G:maj6 G:maj6 A:min7 D:7 G:maj7 G:maj7 A:min7 D:7 G:maj7 G:maj7 C:min7 F:7 Bb:maj7 E:min7 A:7 F#:min7 B:7 E:min7 A:7 A:min7 D:7,<noparts> Gmaj7 Emin7 Amin7 D7 Bmin7 E7b9 Amin7 D7 Gmaj7 Dmin7 G7 Cmaj7 Cminmaj7 Bmin7 E7 Amin7 D7 Gmaj7 Emin7 Amin7 D7 Bmin7 E7b9 Amin7 D7 Gmaj7 Dmin7 G7 Cmaj7 Cminmaj7 Bmin7 E7 Amin7 D7 Gadd13 Amin7 D7 Gmaj7 Amin7 D7 Gmaj7 Cmin7 F7 Bbmaj7 Emin7 A7 F#min7 B7 Emin7 A7 Amin7 D7
ireal-pro_557.jams,Honeysuckle Rose,Waller Fats,up_tempo_swing,,,,,G:min7 C:7 G:min7 C:7 G:min7 C:7 G:min7 C:7 F:maj6 F:7 Bb:maj6 C:7 F:maj6 Bb:7 A:min7 D:7 G:min7 C:7 G:min7 C:7 G:min7 C:7 G:min7 C:7 F:maj6 F:7 Bb:maj6 C:7 F:maj6 F:maj6 F:7 F:7 Bb:maj6 Bb:maj6 G:7 G:7 C:7 C:7 G:min7 C:7 G:min7 C:7 G:min7 C:7 G:min7 C:7 F:maj6 F:7 Bb:maj6 C:7 F:maj6 Bb:7 A:min7 D:7,<noparts> Gmin7 C7 Gmin7 C7 Gmin7 C7 Gmin7 C7 Fadd13 F7 Bbadd13 C7 Fadd13 Bb7 Amin7 D7 Gmin7 C7 Gmin7 C7 Gmin7 C7 Gmin7 C7 Fadd13 F7 Bbadd13 C7 Fadd13 F7 Bbadd13 G7 C7 Gmin7 C7 Gmin7 C7 Gmin7 C7 Gmin7 C7 Fadd13 F7 Bbadd13 C7 Fadd13 Bb7 Amin7 D7
ireal-pro_698.jams,Inner Urge,Henderson Joe,up_tempo_swing,,,,,F#:hdim7 F#:hdim7 F#:hdim7 F#:hdim7 F:maj9(#11) F:maj9(#11) F:maj9(#11) F:maj9(#11) Eb:maj9(#11) Eb:maj9(#11) Eb:maj9(#11) Eb:maj9(#11) Db:maj9(#11) Db:maj9(#11) Db:maj9(#11) Db:maj9(#11) E:maj9(#11) Db:maj9(#11) D:maj9(#11) B:maj9(#11) C:maj7 A:maj7 Bb:7 G:maj7,<noparts> F#dim7 Fmaj911s Ebmaj911s Dbmaj911s Emaj911s Dbmaj911s Dmaj911s Bmaj911s Cmaj7 Amaj7 Bb7 Gmaj7
ireal-pro_400.jams,Down For Double,Green Freddie,medium_up_swing,,,,,Bb:maj6 G:7 C:7 F:7 Bb:maj6 G:7 C:7 F:7 Bb:maj6 G:7 C:7 F:7 Bb:maj6 G:min7 C:min7 F:7 Bb:maj6 G:7 C:7 F:7 Bb:maj6 G:7 C:7 F:7 Bb:maj6 G:7 C:7 F:7 Bb:maj6 C:min7 Db:dim7 Bb:maj6 Bb:7 Bb:7 Eb:maj6 Eb:maj6 C:7 C:7 F:7 F:7 Bb:maj6 G:7 C:7 F:7 Bb:maj6 G:7 C:7 F:7 Bb:maj6 G:7 C:7 F:7 Bb:maj6 Bb:maj6,<noparts> Bbadd13 G7 C7 F7 Bbadd13 G7 C7 F7 Bbadd13 G7 C7 F7 Bbadd13 Gmin7 Cmin7 F7 Bbadd13 G7 C7 F7 Bbadd13 G7 C7 F7 Bbadd13 G7 C7 F7 Bbadd13 Cmin7 Dbdimb7 Bbadd13 Bb7 Ebadd13 C7 F7 Bbadd13 G7 C7 F7 Bbadd13 G7 C7 F7 Bbadd13 G7 C7 F7 Bbadd13
ireal-pro_372.jams,Dewey Square,Parker Charlie,medium_up_swing,,,,,Eb:maj7 Ab:min7 Eb:7 Db:7 C:7 F:7 F:min7 Bb:7 Eb:maj7 C:7 F:min7 Bb:7 Eb:maj7 Ab:min7 Eb:7 Db:7 C:7 F:7 F:min7 Bb:7 Eb:maj7 Bb:min7 Eb:7 Ab:maj7 Ab:min7 Db:7 Eb:maj7 C:7 F:7 F:7 F:min7 Bb:7 Eb:maj7 Ab:min7 Eb:7 Db:7 C:7 F:7 F:min7 Bb:7 Eb:maj7 C:7 F:min7 Bb:7,<noparts> Ebmaj7 Abmin7 Eb7 Db7 C7 F7 Fmin7 Bb7 Ebmaj7 C7 Fmin7 Bb7 Ebmaj7 Abmin7 Eb7 Db7 C7 F7 Fmin7 Bb7 Ebmaj7 Bbmin7 Eb7 Abmaj7 Abmin7 Db7 Ebmaj7 C7 F7 Fmin7 Bb7 Ebmaj7 Abmin7 Eb7 Db7 C7 F7 Fmin7 Bb7 Ebmaj7 C7 Fmin7 Bb7
ireal-pro_1414.jams,Yardbird Suite,Parker Charlie,medium_up_swing,,,,,C:maj6 F:min7 Bb:7 C:7 Bb:7 A:7 D:7 G:7 E:min7 A:7 D:min7 G:7 C:maj6 F:min7 Bb:7 C:7 Bb:7 A:7 D:7 G:7 C:maj6 F#:hdim7 B:7(b9) E:min7 F#:hdim7 B:7(b9) E:min7 A:7 D:min7 E:hdim7 A:7 D:7 D:min7 G:7 C:maj6 F:min7 Bb:7 C:7 Bb:7 A:7 D:7 G:7 C:maj6 D:min7 G:7,<noparts> Cadd13 Fmin7 Bb7 C7 Bb7 A7 D7 G7 Emin7 A7 Dmin7 G7 Cadd13 Fmin7 Bb7 C7 Bb7 A7 D7 G7 Cadd13 F#dim7 B7b9 Emin7 F#dim7 B7b9 Emin7 A7 Dmin7 Edim7 A7 D7 Dmin7 G7 Cadd13 Fmin7 Bb7 C7 Bb7 A7 D7 G7 Cadd13 Dmin7 G7
ireal-pro_556.jams,Homecoming,Holland Dave,medium_up_swing,,,,,Eb:maj Eb:maj Eb:maj Eb:maj Eb:maj Eb:maj Eb:maj Eb:maj Eb:maj Eb:maj B:maj F#:maj C#:maj D#:maj Bb:maj Eb:maj Ab:maj Bb:maj Eb:maj E:maj F#:maj Db:maj Ab:maj Ab:maj Eb:maj Ab:maj Bb:maj Eb:maj B:maj F#:maj C#:maj D#:maj Bb:maj Eb:maj Ab:maj Bb:maj Eb:maj B:maj C#:maj Bb:maj Eb:maj,<noparts> Eb B F# C# D# Bb Eb Ab Bb Eb E F# Db Ab Eb Ab Bb Eb B F# C# D# Bb Eb Ab Bb Eb B C# Bb Eb
ireal-pro_1212.jams,Straight No Chaser,Monk Thelonious,medium_up_swing,,,,,Bb:7 Eb:7 Bb:7 Bb:7 Eb:7 Eb:7 Bb:7 Bb:7 F:7 F:7 Bb:7 F:7,<noparts> Bb7 Eb7 Bb7 Eb7 Bb7 F7 Bb7 F7
ireal-pro_1292.jams,Three Little Words,Ruby Harry,medium_up_swing,,,,,C:maj7 C:maj7 C:maj7 Eb:min7 Ab:7 D:min7 G:7 D:min7 G:7 C:maj7 C:maj7 C:maj7 Eb:min7 Ab:7 D:min7 G:7 D:min7 G:7 G:min7 C:7 G:min7 C:7 F:maj7 F:maj7 Bb:7 A:7 Ab:7 G:7 C:maj7 C:maj7 C:maj7 Eb:min7 Ab:7 D:min7 G:7 C:maj6 D:min7 G:7,<noparts> Cmaj7 Ebmin7 Ab7 Dmin7 G7 Dmin7 G7 Cmaj7 Ebmin7 Ab7 Dmin7 G7 Dmin7 G7 Gmin7 C7 Gmin7 C7 Fmaj7 Bb7 A7 Ab7 G7 Cmaj7 Ebmin7 Ab7 Dmin7 G7 Cadd13 Dmin7 G7
ireal-pro_292.jams,Cheek To Cheek,Berlin Irving,medium_up_swing,,,,,C:maj7 C#:dim7 D:min7 G:7 C:maj7 C#:dim7 D:min7 G:7 C:maj7 D:min7 Eb:dim7 E:min7 Bb:9(#11) A:7 D:7 G:7 D:min7 E:min7 F:7 Bb:9(#11) A:7 D:min7 G:7 E:min7 A:7 D:min7 G:7 C:maj7 C#:dim7 D:min7 G:7 C:maj7 C#:dim7 D:min7 G:7 C:maj7 D:min7 Eb:dim7 E:min7 Bb:9(#11) A:7 D:7 G:7 D:min7 E:min7 F:7 Bb:9(#11) A:7 D:min7 G:7 C:maj6 C:maj6 D:min7 G:7 C:maj6 A:7 D:min7 G:7 C:maj6 A:7 D:min7 G:7 C:maj6 A:7 D:min7 G:7 C:maj6 D:min7 G:7 C:maj6 A:7 D:min7 G:7 C:maj6 A:7 D:min7 G:7 C:maj6 A:7 D:min7 G:7 C:maj6 C:min7 C:min7 Eb:min7 Ab:7 D:hdim7 G:7 G#:dim7 A:min7 D:min7 G:7,<noparts> Cmaj7 C#dimb7 Dmin7 G7 Cmaj7 C#dimb7 Dmin7 G7 Cmaj7 Dmin7 Ebdimb7 Emin7 Bb11s A7 D7 G7 Dmin7 Emin7 F7 Bb11s A7 Dmin7 G7 Emin7 A7 Dmin7 G7 Cmaj7 C#dimb7 Dmin7 G7 Cmaj7 C#dimb7 Dmin7 G7 Cmaj7 Dmin7 Ebdimb7 Emin7 Bb11s A7 D7 G7 Dmin7 Emin7 F7 Bb11s A7 Dmin7 G7 Cadd13 Dmin7 G7 Cadd13 A7 Dmin7 G7 Cadd13 A7 Dmin7 G7 Cadd13 A7 Dmin7 G7 Cadd13 Dmin7 G7 Cadd13 A7 Dmin7 G7 Cadd13 A7 Dmin7 G7 Cadd13 A7 Dmin7 G7 Cadd13 Cmin7 Ebmin7 Ab7 Ddim7 G7 G#dimb7 Amin7 Dmin7 G7
ireal-pro_1247.jams,Take The A Train,Strayhorn Billy,medium_up_swing,,,,,C:maj6 C:maj6 D:9(#11) D:9(#11) D:min7 G:7 C:maj6 D:min7 G:7 C:maj6 C:maj6 D:9(#11) D:9(#11) D:min7 G:7 C:maj6 G:min7 C:7 F:maj7 F:maj7 F:maj7 F:maj7 D:7 D:7 D:min7 G:7 G:7(b9) C:maj6 C:maj6 D:9(#11) D:9(#11) D:min7 G:7 C:maj6 D:min7 G:7,<noparts> Cadd13 D11s Dmin7 G7 Cadd13 Dmin7 G7 Cadd13 D11s Dmin7 G7 Cadd13 Gmin7 C7 Fmaj7 D7 Dmin7 G7 G7b9 Cadd13 D11s Dmin7 G7 Cadd13 Dmin7 G7
ireal-pro_1424.jams,You Do Something To Me,Porter Cole,medium_up_swing,,,,,Eb:maj6 D:7 Eb:maj6 Eb:maj6 Eb:maj6 G:min7 C:7(b9) F:min7 Bb:7 F:min7 C:7(b9) F:min7 C:7(b9) F:7 F:7 F:min7 Bb:7 G:min7 Gb:dim7 F:min7 E:dim7 F#:min7 B:7 F:min7 Bb:7 F#:min7 B:7 F:min7 Bb:7 Eb:maj6 D:7 Eb:maj6 G:min7 C:7 F:7 Bb:7 Eb:maj6 F:min7 Bb:7,<noparts> Ebadd13 D7 Ebadd13 Gmin7 C7b9 Fmin7 Bb7 Fmin7 C7b9 Fmin7 C7b9 F7 Fmin7 Bb7 Gmin7 Gbdimb7 Fmin7 Edimb7 F#min7 B7 Fmin7 Bb7 F#min7 B7 Fmin7 Bb7 Ebadd13 D7 Ebadd13 Gmin7 C7 F7 Bb7 Ebadd13 Fmin7 Bb7
ireal-pro_73.jams,A Smooth One,Goodman Benny,medium_up_swing,,,,,B:dim7 Bb:maj6 F:maj6 F:maj6 B:dim7 Bb:maj6 F:maj6 F:maj6 B:dim7 Bb:maj6 F:maj6 F:maj6 G:7 C:7 F:maj6 B:dim7 Bb:maj6 F:maj6 F:maj6 B:dim7 Bb:maj6 F:maj6 F:maj6 B:dim7 Bb:maj6 F:maj6 F:maj6 G:7 C:7 F:maj6 F:7 Bb:maj6 B:dim7 F:maj6 C:min7 F:7 Bb:maj6 B:dim7 F:maj6 D:7(b9) G:hdim7 C:7 B:dim7 Bb:maj6 F:maj6 F:maj6 B:dim7 Bb:maj6 F:maj6 F:maj6 B:dim7 Bb:maj6 F:maj6 F:maj6 G:7 C:7 F:maj6,<noparts> Bdimb7 Bbadd13 Fadd13 Bdimb7 Bbadd13 Fadd13 Bdimb7 Bbadd13 Fadd13 G7 C7 Fadd13 Bdimb7 Bbadd13 Fadd13 Bdimb7 Bbadd13 Fadd13 Bdimb7 Bbadd13 Fadd13 G7 C7 Fadd13 F7 Bbadd13 Bdimb7 Fadd13 Cmin7 F7 Bbadd13 Bdimb7 Fadd13 D7b9 Gdim7 C7 Bdimb7 Bbadd13 Fadd13 Bdimb7 Bbadd13 Fadd13 Bdimb7 Bbadd13 Fadd13 G7 C7 Fadd13
